Year,Department,Job Title,Compensation_mean,NumberOfPeople
2016,Parks & Recreation,CE-FM-LEAD-NR,1464.28,3
2016,Parks & Recreation,CE-GARD-ST ASST-GF,9192.26,1
2016,Parks & Recreation,CE-LEAD-FM-NR,309.07,1
2016,Parks & Recreation,CE-LEAD-GF,216.28,2
2016,Parks & Recreation,CE-SPEC-GF,1177.44,2
2016,Parks & Recreation,CEM-LABII-GF,8913.06,1
2016,Parks & Recreation,CEM-LAND-STAFF ASST-GF,11988.5,1
2016,Parks & Recreation,COMM REL-INTERN-GF,377.5,1
2016,Parks & Recreation,Community Events Manager,56054.6,1
2016,Parks & Recreation,Community Relations Coordinator,38461.55,1
2016,Parks & Recreation,Community Relations Manager,54346.65,1
2016,Parks & Recreation,Community Relations Specialist,35208.78,1
2016,Parks & Recreation,Crew Leader,44234.8,1
2016,Parks & Recreation,Custodian,2785.78,1
2016,Parks & Recreation,Customer Service Rep II,23485.49,2
2016,Parks & Recreation,Customer Service Rep III,36641.63,1
2016,Parks & Recreation,Equipment Maintenance Mechanic,40753.25,2
2016,Parks & Recreation,FM-INTERN-NR,750.0,1
2016,Parks & Recreation,FM-LEAD-NR,327.42,2
2016,Parks & Recreation,FM-STAFF ASST-NR,1950.28,1
2016,Parks & Recreation,FRT OFC-SPEC-GF,7075.62,1
2016,Parks & Recreation,FSC-ATT-GF,1367.71,15
2016,Parks & Recreation,FSC-HOC-SPEC-NR,132.0,2
2016,Parks & Recreation,FSC-HOCKEY SPEC-NR,144.0,1
2016,Parks & Recreation,FSC-LAB II-GF,5972.67,8
2016,Parks & Recreation,FSC-SPEC-GF,11230.52,1
2016,Parks & Recreation,FSC-SPEC-NR,634.65,31
2016,Parks & Recreation,FSC-SUP-GF,3638.9,9
2016,Parks & Recreation,GF-LEAD-CE,1006.55,1
2016,Parks & Recreation,GOLF PRO-SUP-GF,7788.13,2
2016,Parks & Recreation,GOLF- ATT-GF,2794.61,1
2016,Parks & Recreation,GOLF-ATT-GF,2229.39,5
2016,Parks & Recreation,GOLF-ATT-NR,1903.63,1
2016,Parks & Recreation,GOLF-LAB II-GF,11448.48,2
2016,Parks & Recreation,GOLF-LAB-GF,1983.03,2
2016,Parks & Recreation,GOLF-LABII-GF,5346.22,2
2016,Parks & Recreation,GOLF-STF ASSIST-GF,17362.62,1
2016,Parks & Recreation,GOLF-SUP-GF,8596.58,3
2016,Parks & Recreation,GRIFFY-LEAD-GF,1801.19,3
2016,Parks & Recreation,General Manager TLRC,57384.87,1
2016,Parks & Recreation,Golf Course Superintendent,52005.05,1
2016,Parks & Recreation,Golf Facilities Manager,52771.39,1
2016,Parks & Recreation,Golf Programs Coordinator,40112.5,1
2016,Parks & Recreation,HS-SPEC-NR,75.0,1
2016,Parks & Recreation,Health/Wellness Coordinator,41358.99,1
2016,Parks & Recreation,Inclusive Recreation Coordinator,44442.83,1
2016,Parks & Recreation,KC-SUP-GF 4500,1852.23,1
2016,Parks & Recreation,LAND-LABII-GF,6029.22,2
2016,Parks & Recreation,Laborer,38707.95,5
2016,Parks & Recreation,MCCSC GRANT-SUP-NR,3580.86,3
2016,Parks & Recreation,MCCSC-GRANT-SUP-NR,4381.0,1
2016,Parks & Recreation,MP-ATT-GF,1541.44,2
2016,Parks & Recreation,MP-SPEC-NR,1020.92,1
2016,Parks & Recreation,MP-ST ASST_GF,5657.76,1
2016,Parks & Recreation,Master Motor Equipment Operator,40121.44,3
2016,Parks & Recreation,Membership Coordinator,40832.0,1
2016,Parks & Recreation,NAT RES-LAB II-GF,5555.27,3
2016,Parks & Recreation,NAT RES-LABII-GF,8688.28,1
2016,Parks & Recreation,NAT RES-LEAD-GF,2494.69,4
2016,Parks & Recreation,NAT RES-SPEC-GF,6496.06,5
2016,Parks & Recreation,NAT RES-SUP-NR,5484.96,1
2016,Parks & Recreation,NAT-RES-ED-SPEC,6601.01,1
2016,Parks & Recreation,NR-SPEC-BP,64.5,1
2016,Parks & Recreation,NR-SPEC-FSC,281.09,1
2016,Parks & Recreation,NR-SUP-TLRC,1405.32,1
2016,Parks & Recreation,NUTR-LEAD-NR,57.4,1
2016,Parks & Recreation,Natural Resources Coordinator,41789.56,1
2016,Parks & Recreation,Natural Resources Manager,51888.86,1
2016,Parks & Recreation,OLC-SUP-GF,8388.24,1
2016,Parks & Recreation,OPS-CEM LABI-GF,1636.18,1
2016,Parks & Recreation,OPS-LAB I-GF,1403.19,3
2016,Parks & Recreation,OPS-LAB II-GF,2218.82,4
2016,Parks & Recreation,OPS-LAB II-LAND-GF,2459.34,1
2016,Parks & Recreation,OPS-LABI-GF,2211.58,1
2016,Parks & Recreation,OPS-LABI-LAND-GF,1386.49,1
2016,Parks & Recreation,OPS-LABII-GF,5840.64,1
2016,Parks & Recreation,OPS-LAND LAB II-GF,510.12,1
2016,Parks & Recreation,OPS-LAND SPEC-GF,13411.08,2
2016,Parks & Recreation,OPS-LAND-LABI-GF,582.61,1
2016,Parks & Recreation,OPS-SPEC-GF,12831.98,12
2016,Parks & Recreation,OPS-ST ASST-GF,6982.22,2
2016,Parks & Recreation,OPS-STAFF ASST-GF,10950.99,1
2016,Parks & Recreation,OPS-STF ASSIST-GF,4339.0,1
2016,Parks & Recreation,OPS/NAT RES-INTERN-GF,1500.0,1
2016,Parks & Recreation,Office Manager,38018.13,1
2016,Parks & Recreation,Operations & Dev Director,75157.09,1
2016,Parks & Recreation,Operations Office Coordinator,43395.75,1
2016,Parks & Recreation,Operations Superintendent,54913.7,1
2016,Parks & Recreation,PAINT-SPEC-GF,850.0,1
2016,Parks & Recreation,Program Specialist,31705.33,4
2016,Parks & Recreation,Program/Facility Coordinator,42193.1,5
2016,Parks & Recreation,SKATEPK-SUP-GF,8705.62,1
2016,Parks & Recreation,SPEC-ADMIN-GF,2008.13,1
2016,Parks & Recreation,SPEC-CE-NR,1054.54,1
2016,Parks & Recreation,SPEC-FSC-GF,349.44,1
2016,Parks & Recreation,SPEC-NAT RES-GF,9825.0,1
2016,Parks & Recreation,SPEC-TENNIS-NR,1585.5,1
2016,Parks & Recreation,SPORTS INTERN,1120.0,1
2016,Parks & Recreation,SUP-SKATEPARK-NR,326.66,1
2016,Parks & Recreation,Sports Coordinator,51495.85,1
2016,Parks & Recreation,Sports Facility Manager,48999.98,1
2016,Parks & Recreation,Sports Services Director,64291.63,1
2016,Parks & Recreation,TENNIS-SPEC-NR,1841.0,1
2016,Parks & Recreation,TLRC-ATT CONC-NR,1565.25,8
2016,Parks & Recreation,TLRC-ATT FRT-NR,2001.05,1
2016,Parks & Recreation,TLRC-ATT-CONC-NR,937.11,9
2016,Parks & Recreation,TLRC-ATT-FIT-NR,3290.94,1
2016,Parks & Recreation,TLRC-ATT-FRT-NR,6500.3,1
2016,Parks & Recreation,TLRC-ATT-NR,1018.54,1
2016,Parks & Recreation,TLRC-FAC-ATT-NR,1591.52,1
2016,Parks & Recreation,TLRC-FIT-SPEC-NR,75.0,1
2016,Parks & Recreation,TLRC-FRT-ATT-NR,816.4,1
2016,Parks & Recreation,TLRC-FRT-SPEC-NR,5928.8,1
2016,Parks & Recreation,TLRC-LEAD CONC-NR,434.6,1
2016,Parks & Recreation,TLRC-LEAD-CONC,7187.83,1
2016,Parks & Recreation,TLRC-LEAD-CONC-NR,1632.15,1
2016,Parks & Recreation,TLRC-LEAD-FRT-NR,9534.68,2
2016,Parks & Recreation,TLRC-LEAD-NR,233.7,1
2016,Parks & Recreation,TLRC-SPEC-CONC-NR,2345.88,1
2016,Parks & Recreation,TLRC-SPEC-FRT-NR,2952.0,1
2016,Parks & Recreation,TLRC-SUP-BLDG-NR,6233.7,4
2016,Parks & Recreation,TLRC-SUP-CONC-NR,9047.88,1
2016,Parks & Recreation,TLRC-SUP-NR,4033.58,2
2016,Parks & Recreation,TLSP-ATT-CONC-NR,1586.7,1
2016,Parks & Recreation,TLSP-ATT-NR,630.35,13
2016,Parks & Recreation,TLSP-LABII-GF,5023.61,5
2016,Parks & Recreation,TLSP-LEAD-CONC-NR,1760.77,3
2016,Parks & Recreation,TLSP-SUP-NR,1575.35,9
2016,Parks & Recreation,Urban Forester,57310.3,1
2016,Parks & Recreation,WIN-LAB II-GF,210.54,1
2016,Parks & Recreation,WIN-LABII-GF,1679.48,2
2016,Parks & Recreation,Working Foreman,41019.23,5
2016,Planning and Transportation,Assistant Director,75780.09,1
2016,Planning and Transportation,Bicycle & Pedestrian Coordinator,24132.06,2
2016,Planning and Transportation,Development Services Manager,67580.13,1
2016,Planning and Transportation,Director,48963.34,2
2016,Planning and Transportation,Engineering Field Specialist,45419.27,1
2016,Planning and Transportation,Engineering Technician-AutoCad,15470.63,1
2016,Planning and Transportation,Intern,3464.75,2
2016,Planning and Transportation,Office Manager,42627.42,1
2016,Planning and Transportation,Planning Assistant,31190.78,1
2016,Planning and Transportation,Planning Services Manager,67572.0,1
2016,Planning and Transportation,Planning Technician,35382.54,1
2016,Planning and Transportation,Project Engineer,73390.14,1
2016,Planning and Transportation,Project Manager,48854.63,2
2016,Planning and Transportation,Public Improvement Manager,54849.17,1
2016,Planning and Transportation,Senior Environmental Planner,50795.02,1
2016,Planning and Transportation,Senior Long Range Planner,51795.81,1
2016,Planning and Transportation,Senior Project Manager,61341.73,1
2016,Planning and Transportation,Senior Transportation Planner,19372.0,2
2016,Planning and Transportation,Senior Zoning Compliance Planner,65570.62,1
2016,Planning and Transportation,Senior Zoning Planner,42299.75,1
2016,Planning and Transportation,Transportation & Traffic Engr,83118.32,1
2016,Planning and Transportation,Zoning & Long Range Planner,9718.85,1
2016,Planning and Transportation,Zoning Compliance Planner,42092.78,1
2016,Planning and Transportation,Zoning Planner,42534.68,1
2016,Police,CAD/RMS Data Coordinator,42420.1,1
2016,Police,Captain,76998.53,2
2016,Police,Chief,93492.98,1
2016,Police,Crime Analyst,39768.37,1
2016,Police,Crime Scene Tech & Prop Mgr,51268.66,2
2016,Police,Crossing Guard,3492.41,16
2016,Police,Custodian,27222.79,1
2016,Police,Deputy Chief,44859.4,2
2016,Police,Executive Assistant,49755.68,1
2016,Police,Front Desk Clerk I,35048.66,1
2016,Police,Intern,6186.25,1
2016,Police,Lieutenant,75136.52,4
2016,Police,Office Manager,36375.07,1
2016,Police,Officer First Class,46675.81,12
2016,Police,Parking Enforcement Officer,25323.73,11
2016,Police,Parking Enforcement Supervisor,55727.97,1
2016,Police,Police Pension Secretary,3700.06,1
2016,Police,Probationary Police Officer,21808.73,13
2016,Police,Records Clerk,31119.86,13
2016,Police,Records Supervisor,55588.49,1
2016,Police,Senior Police Offcer,62475.03,46
2016,Police,Senior Police Officer,60214.89,15
2016,Police,Sergeant,74092.2,13
2016,Police,Team Leader,41104.94,1
2016,Police,Telecommunications Manager,59902.73,1
2016,Police,Telecommunications Supervisor,61808.31,3
2016,Police,Telecommunicator,44917.16,10
2016,Police,Training Coordinator,54122.62,1
2016,Public Works,Customer Service Rep III,29788.09,1
2016,Public Works,Director,50656.69,2
2016,Public Works,Intern,1920.0,1
2016,Public Works,Public Works Board Member,1036.32,6
2016,Public Works,Special Projects Manager,55366.12,1
2016,Risk,Director of Safety & Training,51702.54,1
2016,Risk,Secretary - Risk &Legal,37564.29,1
2016,Sanitation,Crew Leader,31215.9,2
2016,Sanitation,Director,59097.6,1
2016,Sanitation,Laborer,35713.38,6
2016,Sanitation,Master Motor Equipment Operator,33260.07,16
2016,Sanitation,Office Manager,35786.87,1
2016,Street,Asset Clerk,42533.57,1
2016,Street,Asset Clerk/Emergency Grant Coor,42109.1,1
2016,Street,Crew Leader,43652.21,4
2016,Street,Deputy Director,51905.93,1
2016,Street,Director of Street Operations,68931.7,1
2016,Street,Laborer,20991.01,26
2016,Street,MEO Apprentice,36725.15,1
2016,Street,Master Motor Equipment Operator,40868.98,17
2016,Street,Sign & Markings Supervisor,46861.4,1
2016,Street,Signal & Lighting Supervisor,46786.41,1
2016,Utilities/Accounting,Account Collections Specialist,41207.68,1
2016,Utilities/Accounting,Accounting Manager,48733.06,1
2016,Utilities/Accounting,Accounts Payable Clerk,43540.73,1
2016,Utilities/Accounting,Assistant Accounts Payable Clerk,34359.81,1
2016,Utilities/Accounting,Assistant Director-Finance,72401.1,1
2016,Utilities/Accounting,Associate Accountant,36081.71,1
2016,Utilities/Accounting,Finance Manager,35785.75,2
2016,Utilities/Accounting,Payroll Administrator,45972.43,1
2016,Utilities/Accounting,Web / Information Manager,57287.27,1
2016,Utilities/Billings & Collections,Accounting Clerk,39882.17,1
2016,Utilities/Billings & Collections,Accounts Receivable Manager,38561.61,1
2016,Utilities/Billings & Collections,Cashier,27883.98,2
2016,Utilities/Blucher Poole WWTP,Laborer,37089.52,1
2016,Utilities/Blucher Poole WWTP,Master Motor Equipment Operator,43641.15,1
2016,Utilities/Blucher Poole WWTP,Plant Manager,65268.19,1
2016,Utilities/Blucher Poole WWTP,Wastewater Plant Operator,51121.07,9
2016,Utilities/Communications,Communications Operator,22805.18,6
2016,Utilities/Customer Relations,Customer Relations Manager,48561.52,1
2016,Utilities/Customer Relations,Customer Relations Rep.,24489.29,5
2016,Utilities/Department of the Director,Administrative Asst to Director,37357.18,1
2016,Utilities/Department of the Director,Backflow Prevention Program Mgr,41587.86,1
2016,Utilities/Department of the Director,Conservation & Energy Res Mgr,46131.19,1
2016,Utilities/Department of the Director,Deputy Director,90654.03,1
2016,Utilities/Department of the Director,Director,39849.12,2
2016,Utilities/Department of the Director,Environmental Research Tech,36958.04,1
2016,Utilities/Department of the Director,Intern,3187.64,15
2016,Utilities/Department of the Director,Office Manager,41472.79,1
2016,Utilities/Department of the Director,Pretreatment Program Coordinator,51645.55,1
2016,Utilities/Department of the Director,Public Affairs Specialist,46490.48,1
2016,Utilities/Department of the Director,WQ Intern,2536.2,2
2016,Utilities/Department of the Director,Water Quality Coordinator,54702.13,1
2016,Utilities/Dillman Road WWTP,Intern,4376.4,1
2016,Utilities/Dillman Road WWTP,Laborer,15963.47,1
2016,Utilities/Dillman Road WWTP,Maintenance Coordinator,41986.28,2
2016,Utilities/Dillman Road WWTP,Master Motor Equipment Operator,51947.68,1
2016,Utilities/Dillman Road WWTP,Plant Maintenance Mechanic,43654.0,4
2016,Utilities/Dillman Road WWTP,Secretary,31951.23,1
2016,Utilities/Dillman Road WWTP,Solids Handling Supervisor,57892.03,1
2016,Utilities/Dillman Road WWTP,Superintendent,65563.11,1
2016,Utilities/Dillman Road WWTP,Wastewater Plant Operator,46555.19,10
2016,Utilities/Engineering,Administrative & Project Coord,48276.89,1
2016,Utilities/Engineering,Assistant Director-Engineering,38648.92,2
2016,Utilities/Engineering,Assistant GIS Coordinator,43479.91,1
2016,Utilities/Engineering,Capital Projects Manager,64703.48,1
2016,Utilities/Engineering,Education Specialist,23262.09,1
2016,Utilities/Engineering,GIS Coordinator,54084.89,1
2016,Utilities/Engineering,Intern,1432.1,2
2016,Utilities/Engineering,Project Coordinator,45212.43,2
2016,Utilities/Engineering,Senior Project Coordinator,50947.22,2
2016,Utilities/Engineering,Utilities Engineer,75814.28,2
2016,Utilities/Engineering,Utilities Inspector,43705.41,3
2016,Utilities/Engineering,Utilities Technician,29754.19,4
2016,Utilities/Engineering,Utiltites Inspector,20201.24,1
2016,Utilities/Laboratory,Chemist,59660.44,1
2016,Utilities/Laboratory,Lab Technician I,40437.67,3
2016,Utilities/Meters,Assistant Superintendent,58501.01,1
2016,Utilities/Meters,Meter Reader,24067.51,8
2016,Utilities/Meters,Meter Service Representative,22668.06,1
2016,Utilities/Meters,Meter Serviceman,35781.63,5
2016,Utilities/Meters,Meter Technician II,42292.8,1
2016,Utilities/Monroe Water Treatment Plant,Plant Maintenance Mechanic,44712.44,2
2016,Utilities/Monroe Water Treatment Plant,Plant Service Mechanic,43343.64,1
2016,Utilities/Monroe Water Treatment Plant,Superintendent,49509.2,1
2016,Utilities/Monroe Water Treatment Plant,Water Plant Operator,45909.08,9
2016,Utilities/Purchasing,Inventory Coordinator,48246.02,2
2016,Utilities/Purchasing,Laborer,35551.83,2
2016,Utilities/Purchasing,Purchasing Manager,48926.88,1
2016,Utilities/Purchasing,Working Foreman,50468.57,1
2016,Utilities/Stormwater,Assistant Superintendent,55583.51,1
2016,Utilities/Stormwater,Laborer,41685.21,2
2016,Utilities/Stormwater,Lineman,42307.27,2
2016,Utilities/Stormwater,Master Motor Equipment Operator,42660.44,2
2016,Utilities/Transmission & Distribution,Assistant Director T&D,73194.89,1
2016,Utilities/Transmission & Distribution,Assistant Superintendent,54714.49,4
2016,Utilities/Transmission & Distribution,Engineering Field Technician,45251.62,4
2016,Utilities/Transmission & Distribution,Laborer,29790.6,16
2016,Utilities/Transmission & Distribution,Lineman,40416.09,6
2016,Utilities/Transmission & Distribution,Master Motor Equipment Operator,36105.46,7
2016,Utilities/Transmission & Distribution,Plant Maintenance Mechanic,50217.7,4
2016,Utilities/Transmission & Distribution,Secretary,38495.97,1
2016,Utilities/Transmission & Distribution,T&D Meters Oper Coordinator,40786.55,1
2016,Utilities/Utility Service Board,Utilities Service Board Member,3720.76,8
2017,Animal Care & Control,Animal Control Officer,52061.72,3
2017,Animal Care & Control,Director,65053.82,1
2017,Animal Care & Control,Kennel Worker,35967.23,8
2017,Animal Care & Control,Outreach Coordinator,28634.68,1
2017,Animal Care & Control,Secretary,25862.96,4
2017,Animal Care & Control,Shelter Manager,45185.95,1
2017,Animal Care & Control,Specialist,3201.28,4
2017,Animal Care & Control,Volunteer Program Director,39890.24,1
2017,Board of Public Safety,Public Safety Board Member,496.13,6
2017,Board of Public Works,Public Works Board Member,2099.76,3
2017,Clerk's Office,City Clerk,55364.48,1
2017,Clerk's Office,Deputy Clerk,26600.88,2
2017,Clerk's Office,Hearing Officer,17120.0,1
2017,Clerk's Office,Intern,1800.86,5
2017,Clerk's Office,Specialist,365.0,1
2017,Community and Family Resources,CBVN Assistant Coordinator,47630.3,1
2017,Community and Family Resources,CBVN Coordinator,57170.55,1
2017,Community and Family Resources,Director,86479.55,1
2017,Community and Family Resources,Director-Safe & Civil City,54060.05,1
2017,Community and Family Resources,Health Projects Coordinator,55936.47,1
2017,Community and Family Resources,Intern,3221.64,3
2017,Community and Family Resources,Latino Outreach Coordinator,32307.73,1
2017,Community and Family Resources,Office Manager/Program Assistant,36956.6,1
2017,Community and Family Resources,Special Projects Coordinator,52750.49,1
2017,Community and Family Resources,Special Projects Prog Specialist,56245.18,1
2017,Council,Council Member,14190.32,10
2017,Council,Council/Administrator Attorney,84648.5,1
2017,Council,Deputy Admin/Deputy Attorney,61610.57,1
2017,Council,Intern,3206.22,4
2017,Economic and Sustainable Development,Assistant Director for the Arts,50961.56,1
2017,Economic and Sustainable Development,Asst Dir Small Business Develop,30626.6,2
2017,Economic and Sustainable Development,Asst Director of Sustainability,47765.64,1
2017,Economic and Sustainable Development,Customer Service Rep III,36359.15,1
2017,Economic and Sustainable Development,Director,86479.74,1
2017,Economic and Sustainable Development,Intern,2849.92,3
2017,Economic and Sustainable Development,Specialist,10259.12,2
2017,Fire,Battalion Chief,67488.3,4
2017,Fire,Captain,60405.29,21
2017,Fire,Chauffeur,61048.02,24
2017,Fire,Chief,91793.1,1
2017,Fire,Deputy Chief,72238.23,1
2017,Fire,Fire Inspection Officer,62466.38,2
2017,Fire,Fire Prevention Officer,54872.72,2
2017,Fire,Firefighter 1st Class,57133.16,50
2017,Fire,Probationary Firefighter,23840.72,9
2017,Fire,Secretary,36336.68,1
2017,Fleet Maintenance,Apprentice Master Mechanic,39441.74,3
2017,Fleet Maintenance,Fleet Maintenance Manager,35373.16,2
2017,Fleet Maintenance,Fleet Office Clerk/CS Rep,42302.89,1
2017,Fleet Maintenance,Inventory Coordinator,38938.38,1
2017,Fleet Maintenance,Laborer,6552.77,2
2017,Fleet Maintenance,Master Mechanic,47447.36,4
2017,HAND,Assistant Director,24365.9,2
2017,HAND,Director,90038.79,1
2017,HAND,Housing Specialist,39228.16,1
2017,HAND,Intern,1327.17,4
2017,HAND,Neighborhood Compliance Officer,39017.78,6
2017,HAND,Program Manager,39705.45,6
2017,HAND,Rental Specialist 2,29927.93,2
2017,HAND,Rental Specialist I,33902.97,1
2017,Human Resources,Administrative Assistant,15112.46,2
2017,Human Resources,Assistant Director,61153.84,1
2017,Human Resources,Benefits Manager/HR Generalist,55099.54,1
2017,Human Resources,Clerical Assistant,5134.5,1
2017,Human Resources,Director,90039.06,1
2017,Human Resources,Human Resources Generalist,30865.37,1
2017,Human Resources,Manager of WC & HR Admin ,38472.16,1
2017,Human Resources,Specialist,2160.0,1
2017,ITS,Application Developer,64184.43,1
2017,ITS,Applications Support & Security ,41105.84,1
2017,ITS,Assistant Director,78508.24,1
2017,ITS,Database Admin/Web App Developer,67245.67,1
2017,ITS,Director,86529.52,1
2017,ITS,GIS Manager,68669.57,1
2017,ITS,GIS Specialist,45604.25,2
2017,ITS,Intern,1703.46,2
2017,ITS,Online Content Editor,3730.5,1
2017,ITS,Specialist,11975.0,1
2017,ITS,Systems & App Manager,68144.88,1
2017,ITS,Systems & Innovation  Analyst,69442.4,1
2017,ITS,Systems Administrator,19858.47,2
2017,ITS,Technology Support Manager,65658.41,1
2017,ITS,Technology Support Specialist,43440.87,5
2017,ITS,Web/User Interface Specialist,49790.59,1
2017,Legal,Assistant City Attorney,68972.98,4
2017,Legal,City Attorney,79490.38,1
2017,Legal,Clerical Assistant,200.0,1
2017,Legal,Corporation Counsel,94963.03,1
2017,Legal,Human Rights Director/Attorney,78624.48,1
2017,Legal,Legal Secretary/Paralegal,44439.07,1
2017,Legal,Secretary - Human Rights & Legal,35808.51,1
2017,Office of the Controller,Accounting & Procurement Manager,55973.62,1
2017,Office of the Controller,Accounts Payable/Revenue Clerk,36243.86,3
2017,Office of the Controller,Controller,94962.75,1
2017,Office of the Controller,Deputy Controller,72772.76,1
2017,Office of the Controller,Intern,2925.5,4
2017,Office of the Controller,Payroll Systems Manager,44887.0,1
2017,Office of the Controller,Purchasing Manager,59382.82,1
2017,Office of the Controller,Revenue Clerk/Customer Service,37570.88,2
2017,Office of the Controller,Sr. Accts Payable/Revenue Clerk,45682.27,1
2017,Office of the Mayor, Risk Manager,21538.47,1
2017,Office of the Mayor,Communications Director,71346.19,1
2017,Office of the Mayor,Customer Service Rep III,36359.14,1
2017,Office of the Mayor,Deputy Mayor,100660.27,1
2017,Office of the Mayor,Director of Innovation,65564.4,1
2017,Office of the Mayor,Director of Safety & Training,52732.6,1
2017,Office of the Mayor,Executive Assistant,44076.87,1
2017,Office of the Mayor,Intern,2623.58,5
2017,Office of the Mayor,Mayor,103255.17,1
2017,Office of the Mayor,Secretary - Risk &Legal,38562.69,1
2017,Office of the Mayor,Specialist,8606.6,1
2017,Parks & Recreation,FM-INTERN-NR,750.0,1
2017,Parks and Recreation,ADMIN SPECIALIST,1035.0,1
2017,Parks and Recreation,AJB-ATT-KC-NR,1527.54,2
2017,Parks and Recreation,AJB-ATTENDANT-KC,2384.45,2
2017,Parks and Recreation,AJB-LEAD KC-NR,2955.28,1
2017,Parks and Recreation,AJB-LEAD-801,3435.8,1
2017,Parks and Recreation,AJB-LEAD-801-KC,47.15,1
2017,Parks and Recreation,AJB-LEAD-KC,2763.4,5
2017,Parks and Recreation,AJB-LEAD-KC INCLUSION-GF,282.9,1
2017,Parks and Recreation,AJB-LEAD-KC-GF,2029.5,1
2017,Parks and Recreation,AJB-LEAD-KC-NR,2946.95,9
2017,Parks and Recreation,AJB-LEAD-NR,3116.9,1
2017,Parks and Recreation,AJB-SPEC-KC-NR,480.0,1
2017,Parks and Recreation,AJB-STF ASSIST-801,4744.53,1
2017,Parks and Recreation,AJB-SUP KC-NR,11868.39,1
2017,Parks and Recreation,AJB-SUP-KC,7489.27,1
2017,Parks and Recreation,AJB-SUP-KC-NR,4492.56,1
2017,Parks and Recreation,AJB-SUP-NR,4140.18,1
2017,Parks and Recreation,AJB-SUPERVISOR-ICE,4073.94,1
2017,Parks and Recreation,ATT-BYB-TLRC-NR,200.97,1
2017,Parks and Recreation,ATT-GOLF,998.76,1
2017,Parks and Recreation,ATT-GOLF-NR,808.96,2
2017,Parks and Recreation,Administrator,93259.68,1
2017,Parks and Recreation,Aquatics/ Program Coord,41584.62,1
2017,Parks and Recreation,Attendant,2170.52,1
2017,Parks and Recreation,BB-GUARD,1451.81,1
2017,Parks and Recreation,BB-GUARD-GF,1275.91,1
2017,Parks and Recreation,BB-LIFEGUARD-GF,1676.04,1
2017,Parks and Recreation,BBCC-GRANT SUP-NR,4930.34,1
2017,Parks and Recreation,BBCC-LEAD-GF,5059.98,10
2017,Parks and Recreation,BBCC-LEAD-NR,2266.6,1
2017,Parks and Recreation,BBCC-LEADER,3724.85,1
2017,Parks and Recreation,BBCC-Lead-GF,508.84,2
2017,Parks and Recreation,BBCC-SPEC-GF,3926.25,3
2017,Parks and Recreation,BBCC-SPEC-NR,3471.5,1
2017,Parks and Recreation,BBCC-SUP GRANT-NR,12221.15,1
2017,Parks and Recreation,BBCC-SUP-GF,494.91,2
2017,Parks and Recreation,BBCC-SUP-GRANT-NR,5420.5,1
2017,Parks and Recreation,BBCC-SUP-NR,5949.77,6
2017,Parks and Recreation,BBCC-SUPERVISOR,409.5,1
2017,Parks and Recreation,BP-ATT,1128.05,17
2017,Parks and Recreation,BP-ATT CONC-NR,461.27,2
2017,Parks and Recreation,BP-ATT-GF,621.94,1
2017,Parks and Recreation,BP-ATT-GF ,280.11,2
2017,Parks and Recreation,BP-GUARD,1775.68,21
2017,Parks and Recreation,BP-GUARD-GF,441.56,1
2017,Parks and Recreation,BP-GUARD-GF ,1214.09,1
2017,Parks and Recreation,BP-LEAD-GF,5200.05,1
2017,Parks and Recreation,BP-LIFEGUARD-GF,2398.24,11
2017,Parks and Recreation,BP-LIFEGUARD-NR,236.78,1
2017,Parks and Recreation,BP-SPEC,135.0,1
2017,Parks and Recreation,BP-SPEC-GF,4309.45,1
2017,Parks and Recreation,BP-SPEC-NR,2111.9,2
2017,Parks and Recreation,BP-STF ASSIST,5151.16,1
2017,Parks and Recreation,BP-SUP-NR,4732.0,1
2017,Parks and Recreation,BP2-ATT,4564.73,1
2017,Parks and Recreation,BYB-ATT-NR,1099.34,1
2017,Parks and Recreation,CE FM STF ASSIST,1571.84,1
2017,Parks and Recreation,CE-FM LEADER,1348.84,2
2017,Parks and Recreation,CE-FM-INTERN-NR,350.0,1
2017,Parks and Recreation,CE-FM-LEAD-NR,484.14,2
2017,Parks and Recreation,CE-GARD-ST ASST-GF,11.09,1
2017,Parks and Recreation,CE-LEAD-FM-NR,63.63,1
2017,Parks and Recreation,CE-LEAD-GF,596.55,1
2017,Parks and Recreation,CE-SPEC-GARDEN-GF,1309.02,1
2017,Parks and Recreation,CE-SPEC-GF,1662.0,2
2017,Parks and Recreation,CE-STF ASSIST-GARDEN-GF,9661.35,1
2017,Parks and Recreation,CG-STAFF ASST-GF,15603.93,1
2017,Parks and Recreation,COMM EVENT-INTERN-GF,1500.0,1
2017,Parks and Recreation,City  Landscaper,43124.23,1
2017,Parks and Recreation,Community Events Manager,50461.99,1
2017,Parks and Recreation,Community Relations Coordinator,19604.89,2
2017,Parks and Recreation,Community Relations Manager,55575.0,1
2017,Parks and Recreation,Community Relations Specialist,35859.21,1
2017,Parks and Recreation,Coordinator/Allison Jukebox,45328.26,1
2017,Parks and Recreation,Crew Leader,45069.2,1
2017,Parks and Recreation,Customer Service Rep II,26141.47,1
2017,Parks and Recreation,Customer Service Rep III,30355.34,2
2017,Parks and Recreation,Equipment Maintenance Mechanic,41074.59,2
2017,Parks and Recreation,FM INTERN,2026.75,1
2017,Parks and Recreation,FM-LEAD-NR,59.43,2
2017,Parks and Recreation,FM-LEADER,1232.05,1
